customerno,recency,frequency,monetary
15971.0,18,12,18126.02
15973.0,367,1,1402.26
15974.0,40,7,26647.54
15975.0,85,1,2870.92
15976.0,166,2,3161.55
15977.0,18,2,11495.13
15978.0,78,1,10103.44
15980.0,89,3,18449.06
15981.0,25,8,19071.12
15982.0,78,1,71.67
15983.0,23,4,10653.34
15984.0,3,10,17846.59
15985.0,124,3,15164.16
15986.0,31,1,2919.48
15987.0,13,7,16432.09
15988.0,20,1,2017.05
15990.0,45,2,5053.76
15991.0,372,1,355.09999999999997
15992.0,4,1,105.23
15993.0,9,8,22341.88
15994.0,55,1,2251.75
15996.0,89,6,5022.78
15998.0,37,5,23843.59
16000.0,3,3,31630.9
16003.0,30,5,16975.56
16005.0,13,4,2655.62
16006.0,212,1,964.95
16007.0,48,4,15687.69
16008.0,24,3,3254.95
16009.0,23,4,4831.76
16010.0,246,3,2509.15
16011.0,9,16,23278.789999999997
16012.0,36,3,9639.949999999999
16013.0,4,48,194081.07
16014.0,38,3,3321.5
16015.0,4,3,8419.03
16016.0,4,8,6894.9
16017.0,48,1,1262.52
16018.0,40,2,2366.34
16019.0,47,9,21371.55
16020.0,17,3,4467.22
16022.0,261,1,3253.46
16023.0,47,3,4388.44
16024.0,13,1,2517.27
16025.0,30,1,3914.82
16026.0,44,1,2733.0
16027.0,92,6,12711.35
16029.0,39,62,435532.14
16030.0,310,1,3119.24
16031.0,93,2,4898.06
16033.0,6,20,43809.54
16034.0,197,3,2929.08
16036.0,88,2,7498.94
16037.0,270,3,5023.96
16038.0,8,3,2843.2
16040.0,66,4,8490.97
16041.0,31,3,19484.760000000002
16042.0,23,5,8846.3
16043.0,38,4,5949.21
16045.0,120,4,10567.84
16048.0,374,2,1738.68
16049.0,41,3,9168.77
16050.0,174,1,2990.52
16051.0,158,1,6706.79
16052.0,55,2,3295.55
16053.0,33,2,19059.82
16054.0,146,1,4698.3099999999995
16055.0,158,2,17273.84
16056.0,46,1,4166.15
16057.0,17,7,9276.199999999999
16059.0,66,6,8086.3099999999995
16062.0,10,4,8469.79
16063.0,261,1,3029.1
16065.0,366,1,2682.43
16066.0,17,6,15019.99
16070.0,23,2,5364.74
16071.0,45,1,1936.01
16072.0,289,1,2033.57
16073.0,298,1,617.28
16074.0,360,1,169.63
16076.0,4,10,16260.48
16078.0,284,1,245.12
16079.0,17,3,8771.5
16080.0,82,2,1410.6799999999998
16081.0,57,5,18008.13
16082.0,185,1,1722.6
16083.0,101,2,10657.06
16084.0,300,1,2661.0
16085.0,24,5,7525.08
16086.0,60,5,5277.88
16091.0,155,2,1653.62
16092.0,115,3,7274.76
16093.0,107,1,222.39999999999998
16094.0,12,4,6968.41
16096.0,265,2,1829.48
16097.0,241,1,1081.31
16098.0,88,7,8338.44
16099.0,51,3,4084.1
16101.0,71,1,7975.93
16102.0,43,3,11542.72
16103.0,8,6,7160.06
16104.0,62,2,12003.45
16105.0,249,1,3728.24
16106.0,66,1,869.62
16107.0,18,7,14044.04
16108.0,85,1,7043.1
16109.0,219,2,6899.52
16110.0,46,3,8883.59
16112.0,144,4,6083.12
16113.0,184,1,1969.66
16114.0,171,1,579.74
16115.0,10,8,11352.63
16116.0,212,1,3169.91
16117.0,166,2,2159.17
16119.0,9,3,4293.69
16120.0,60,4,10341.03
16121.0,58,2,6693.64
16122.0,74,5,12338.58
16123.0,52,1,2057.7400000000002
16124.0,318,1,747.2
16125.0,368,1,1445.15
16126.0,30,4,28222.56
16127.0,40,1,3983.02
16128.0,18,6,11558.51
16130.0,330,1,1663.1599999999999
16131.0,52,7,23126.510000000002
16132.0,330,1,835.49
16133.0,4,33,99873.97
16134.0,22,2,4380.34
16135.0,263,1,2672.32
16136.0,60,3,5236.86
16137.0,71,1,4911.6
16139.0,19,3,4033.16
16140.0,66,2,8225.46
16141.0,89,1,3075.03
16142.0,250,1,4633.72
16143.0,4,6,11275.01
16144.0,247,1,343.52
16145.0,9,11,34302.13
16146.0,158,3,5128.43
16147.0,134,1,2781.96
16148.0,297,1,816.48
16149.0,5,2,2801.96
16150.0,8,7,12533.81
16152.0,269,1,8455.06
16153.0,50,5,11733.8
16154.0,43,1,1815.34
16156.0,9,9,15226.15
16157.0,16,3,3167.19
16159.0,282,1,2775.7999999999997
16160.0,66,2,11869.18
16161.0,2,19,26147.97
16162.0,211,2,4288.28
16163.0,157,4,12515.39
16164.0,18,3,5218.68
16166.0,256,1,1261.88
16168.0,11,27,22754.7
16169.0,9,4,13137.15
16170.0,51,6,20007.66
16171.0,60,1,321.0
16172.0,96,5,8925.08
16173.0,16,6,6456.09
16174.0,127,3,7470.14
16175.0,95,5,8078.08
16176.0,285,1,881.51
16177.0,51,1,1313.9199999999998
16178.0,139,1,1166.26
16179.0,61,1,1112.09
16180.0,101,8,44407.4
16181.0,43,2,1821.38
16182.0,73,5,32235.68
16183.0,68,1,1381.41
16184.0,65,6,6937.44
16185.0,17,2,2626.45
16186.0,23,12,32765.11
16187.0,32,16,65886.45
16188.0,45,4,8779.98
16189.0,16,2,1391.72
16190.0,41,1,1122.5500000000002
16191.0,3,14,42693.16
16193.0,237,1,2567.08
16197.0,3,1,74.93
16198.0,76,1,1722.44
16200.0,5,2,4597.12
16201.0,4,5,12822.06
16202.0,361,1,2332.12
16203.0,59,4,3292.7999999999997
16204.0,24,1,2783.38
16205.0,31,4,5655.55
16206.0,55,5,4590.75
16207.0,26,2,3175.5
16208.0,45,3,4958.71
16209.0,89,6,15961.970000000001
16210.0,2,17,84327.78
16211.0,89,1,2079.19
16212.0,20,2,3088.73
16213.0,79,1,654.96
16214.0,171,3,5332.46
16215.0,81,2,8849.11
16216.0,268,1,3540.82
16217.0,2,3,13121.48
16218.0,30,7,19895.62
16219.0,2,2,20078.03
16221.0,37,3,8029.389999999999
16222.0,319,1,4596.88
16224.0,58,5,15400.41
16225.0,45,7,17978.85
16226.0,204,3,2229.36
16227.0,226,2,1259.66
16229.0,88,2,3901.44
16230.0,190,2,4057.48
16232.0,44,4,6651.94
16233.0,72,3,2333.24
16235.0,41,4,4129.01
16236.0,79,1,2266.8
16238.0,2,1,4454.74
16239.0,57,2,2522.52
16240.0,25,3,45321.49
16241.0,10,13,15037.539999999999
16242.0,9,7,18316.84
16243.0,34,3,1754.43
16244.0,212,2,10324.11
16245.0,24,4,11886.42
16247.0,171,1,1982.69
16248.0,62,1,956.1
16249.0,53,5,11581.23
16250.0,262,3,9864.79
16253.0,67,2,36912.0
16254.0,176,1,27.259999999999998
16255.0,17,8,19103.75
16256.0,267,1,6726.58
16257.0,177,1,32.75
16258.0,46,5,34683.03
16260.0,51,1,3644.3
16261.0,18,4,3901.63
16265.0,10,10,29207.5
16266.0,74,7,4807.59
16268.0,72,2,6085.66
16270.0,354,1,8220.88
16271.0,16,4,9570.37
16272.0,117,1,1912.88
16274.0,374,1,1914.31
16275.0,197,1,4017.92
16276.0,177,1,5136.84
16277.0,192,1,2995.89
16278.0,101,1,1748.86
16279.0,22,3,11703.85
16281.0,73,1,11387.86
16282.0,340,1,1340.98
16283.0,6,5,13460.59
16284.0,32,2,6401.74
16287.0,170,1,3200.1600000000003
16289.0,11,1,24.52
16290.0,43,1,42.269999999999996
16292.0,122,1,2267.45
16293.0,22,11,13463.78
16295.0,10,5,14661.48
16297.0,269,1,2421.18
16298.0,23,4,13905.82
16301.0,82,1,70.42
16302.0,127,1,1858.34
16303.0,26,3,28756.329999999998
16305.0,139,1,2388.4
16306.0,214,6,5639.55
16308.0,38,4,84640.0
16309.0,107,2,5510.78
16311.0,18,2,3656.0
16313.0,4,2,1498.83
16315.0,284,2,1404.21
16316.0,65,8,19554.7
16317.0,120,3,10496.88
16318.0,36,1,2376.21
16319.0,218,1,1152.48
16320.0,173,2,8566.82
16321.0,73,5,1766.4
16322.0,2,2,2251.9
16323.0,197,1,725.0
16324.0,129,3,3304.91
16325.0,47,3,2597.06
16326.0,6,14,9367.79
16327.0,15,7,27548.42
16330.0,18,3,1764.7600000000002
16332.0,29,7,9842.49
16333.0,8,22,349966.24
16337.0,37,2,9508.94
16338.0,158,1,1121.6999999999998
16339.0,285,1,348.45
16340.0,108,1,5697.87
16341.0,25,4,13947.789999999999
16342.0,76,4,1629.98
16343.0,17,2,1330.51
16344.0,159,1,288.18
16345.0,45,1,4617.85
16347.0,12,2,3105.33
16348.0,33,7,9829.82
16349.0,291,2,21255.399999999998
16350.0,22,4,6607.09
16351.0,333,1,717.54
16352.0,11,3,2948.09
16353.0,4,23,24551.09
16354.0,64,2,1899.61
16356.0,198,3,1170.17
16357.0,34,3,3196.5
16358.0,2,4,12928.039999999999
16359.0,8,9,14349.99
16360.0,5,6,23019.42
16361.0,10,4,4873.44
16362.0,33,5,4325.82
16363.0,54,1,645.0
16364.0,12,2,2552.41
16365.0,18,9,6079.28
16366.0,8,2,3485.05
16367.0,38,3,11502.2
16368.0,3,2,2435.21
16369.0,19,3,12046.15
16370.0,83,4,7117.46
16372.0,34,2,2066.5499999999997
16374.0,67,2,2913.83
16376.0,9,2,7856.28
16377.0,268,1,16072.8
16378.0,248,3,3108.91
16379.0,5,4,14158.48
16380.0,62,1,17445.72
16383.0,75,2,5505.87
16384.0,90,2,3263.7799999999997
16385.0,61,3,3244.66
16386.0,29,4,7708.57
16387.0,323,1,547.64
16389.0,54,4,14120.109999999999
16392.0,270,1,2271.48
16393.0,3,13,14775.12
16394.0,57,5,28283.67
16395.0,61,5,16254.16
16398.0,155,3,10209.73
16399.0,20,2,2878.65
16400.0,95,1,2074.33
16401.0,2,12,36723.86
16402.0,265,2,1822.1599999999999
16403.0,313,1,1108.74
16404.0,71,1,2063.2799999999997
16405.0,303,2,2087.61
16406.0,19,2,7746.36
16407.0,13,10,12621.96
16409.0,37,5,14790.02
16411.0,20,2,1572.8899999999999
16412.0,54,1,844.04
16413.0,57,1,1785.69
16414.0,22,2,406.15
16415.0,45,1,2095.63
16416.0,27,3,7695.68
16418.0,45,3,3476.62
16419.0,113,6,5465.29
16422.0,18,51,381043.45
16423.0,25,1,2650.04
16424.0,192,1,1038.78
16425.0,303,1,2349.8
16426.0,3,10,12094.43
16427.0,264,2,1845.82
16429.0,107,1,383.88
16430.0,58,1,1363.93
16431.0,214,3,5253.13
16432.0,65,1,3123.86
16433.0,29,1,1275.26
16434.0,30,7,9421.199999999999
16436.0,200,2,12416.76
16438.0,6,5,5084.2699999999995
16440.0,8,5,20821.14
16441.0,68,2,2163.56
16442.0,2,3,4502.86
16444.0,47,4,4728.29
16445.0,34,1,1361.49
16446.0,1,2,1002741.5700000001
16447.0,136,1,2551.7799999999997
16448.0,199,1,993.05
16449.0,198,2,4486.87
16450.0,150,1,2130.56
16451.0,88,1,1379.58
16454.0,65,1,26.54
16455.0,64,7,12013.18
16456.0,100,5,10044.6
16457.0,219,1,1648.76
16458.0,3,18,18571.38
16460.0,29,3,9837.71
16461.0,178,1,657.4
16462.0,61,4,341.28000000000003
16463.0,22,4,13377.9
16464.0,20,3,11026.25
16465.0,61,1,7852.66
16466.0,34,7,9689.48
16468.0,75,2,3295.9
16469.0,24,4,3409.55
16470.0,52,4,6176.11
16471.0,11,2,4243.69
16473.0,165,3,2332.77
16474.0,8,7,10938.97
16475.0,89,4,3827.65
16476.0,337,1,14.61
16477.0,64,7,15073.83
16478.0,26,3,2635.08
16479.0,11,2,701.73
16480.0,76,2,5500.3
16482.0,16,1,2141.7400000000002
16483.0,193,1,528.14
16484.0,174,2,2257.2799999999997
16485.0,78,2,2964.3
16488.0,34,3,7903.72
16491.0,47,1,5648.95
16492.0,355,1,6876.679999999999
16493.0,80,5,14916.99
16494.0,297,1,7765.88
16495.0,4,4,3277.35
16496.0,9,4,12232.53
16497.0,50,8,17715.75
16498.0,162,2,564.6899999999999
16499.0,181,3,1752.8799999999999
16500.0,5,9,13566.05
16503.0,107,4,7000.48
16504.0,26,2,8140.25
16505.0,32,1,6701.76
16506.0,20,2,523.02
16507.0,81,2,8662.0
16509.0,297,1,1028.69
16510.0,373,1,1197.22
16511.0,22,3,5038.09
16513.0,5,5,5126.11
16514.0,155,3,10867.92
16515.0,53,5,10193.619999999999
16516.0,31,1,698.8
16517.0,278,1,1150.65
16518.0,62,2,3848.11
16519.0,26,2,761.5699999999999
16520.0,187,3,6524.33
16521.0,155,1,5239.0
16523.0,2,21,38010.69
16524.0,215,2,5010.82
16525.0,3,26,84842.98
16526.0,172,1,1383.95
16527.0,82,1,1319.99
16528.0,4,1,1089.89
16529.0,191,1,2495.79
16530.0,127,1,68.59
16531.0,23,7,10653.93
16532.0,18,3,23243.52
16533.0,20,3,7395.11
16534.0,246,2,1184.74
16535.0,6,1,2188.4900000000002
16536.0,111,3,3145.96
16539.0,3,5,8567.960000000001
16540.0,47,1,5540.64
16542.0,54,1,593.98
16545.0,67,2,8147.54
16546.0,291,3,11704.34
16549.0,11,12,39969.38
16550.0,109,5,18139.47
16551.0,96,3,10840.94
16552.0,243,2,2634.12
16553.0,164,12,53013.4
16554.0,43,3,4978.15
16555.0,36,2,2026.99
16556.0,67,7,22573.41
16557.0,25,2,1426.54
16558.0,1,20,58736.0
16560.0,27,2,5778.889999999999
16561.0,6,2,2465.0299999999997
16563.0,54,1,6085.9800000000005
16565.0,74,2,949.06
16566.0,16,6,3938.82
16567.0,74,3,25235.24
16569.0,4,1,575.67
16570.0,16,10,22669.239999999998
16571.0,27,3,14156.98
16572.0,128,3,6487.349999999999
16573.0,85,2,4370.05
16574.0,36,2,4772.3099999999995
16581.0,183,1,1481.76
16582.0,114,1,2002.14
16583.0,374,1,1376.86
16584.0,81,4,8422.07
16586.0,249,1,1449.43
16587.0,233,1,958.41
16588.0,25,1,57.199999999999996
16589.0,72,3,4242.64
16591.0,69,1,639.0600000000001
16592.0,5,18,68601.81
16593.0,51,3,1527.4499999999998
16594.0,76,1,841.53
16595.0,62,1,3654.09
16596.0,16,3,1046.23
16597.0,5,1,1127.92
16598.0,286,1,897.0799999999999
16600.0,5,6,10645.83
16601.0,41,1,1592.46
16602.0,37,2,9139.199999999999
16603.0,75,2,5354.64
16607.0,18,14,32736.35
16609.0,16,7,23794.5
16610.0,172,2,768.4
16611.0,187,1,614.39
16612.0,33,4,5731.69
16613.0,71,1,3637.13
16614.0,183,1,2804.89
16616.0,16,2,2961.12
16617.0,25,2,21188.92
16618.0,32,5,16684.42
16619.0,264,1,1595.07
16620.0,4,2,776.0200000000001
16621.0,52,4,3929.25
16623.0,246,1,532.41
16624.0,81,2,5746.34
16625.0,275,1,1838.59
16626.0,1,17,29243.19
16627.0,80,1,1991.29
16628.0,30,5,13197.69
16629.0,74,2,5480.9800000000005
16633.0,18,6,14592.98
16634.0,223,2,1063.68
16637.0,33,4,10685.22
16638.0,23,10,14585.39
16639.0,32,3,6214.72
16640.0,373,1,159.73
16641.0,106,2,3021.96
16642.0,5,3,5042.95
16643.0,172,3,8661.41
16644.0,24,3,19640.489999999998
16647.0,170,2,1715.8600000000001
16648.0,43,1,3178.16
16649.0,355,1,145.68
16650.0,72,1,4344.46
16652.0,59,8,40615.33
16653.0,17,2,8435.64
16654.0,142,4,3506.32
16655.0,18,6,27330.17
16656.0,23,15,100009.66
16657.0,10,4,12127.4
16658.0,369,1,536.25
16659.0,190,1,778.08
16660.0,17,4,4904.2
16664.0,313,1,4331.8099999999995
16665.0,80,3,4627.849999999999
16666.0,20,2,2595.04
16667.0,69,3,4032.87
16668.0,16,7,4545.6
16669.0,24,2,10322.52
16670.0,17,11,29170.07
16671.0,29,3,10703.8
16672.0,3,20,36868.58
16673.0,214,1,748.9300000000001
16674.0,5,3,2253.83
16676.0,34,5,8281.08
16678.0,3,12,24951.94
16679.0,367,1,430.32
16680.0,44,1,972.66
16681.0,73,6,16236.0
16682.0,5,5,10942.8
16683.0,199,2,1511.47
16684.0,5,28,528587.34
16685.0,62,2,4378.87
16686.0,48,7,23807.7
16687.0,214,1,1996.48
16688.0,2,5,18303.51
16689.0,76,2,3815.6200000000003
16690.0,73,2,1645.7399999999998
16692.0,257,2,2702.46
16693.0,69,2,2584.7799999999997
16696.0,30,6,15107.0
16697.0,242,1,392.33
16698.0,227,2,10655.199999999999
16699.0,251,1,148.25
16700.0,9,13,41255.13
16701.0,9,13,67187.77
16703.0,279,1,18.4
16705.0,1,20,65877.78
16706.0,38,3,2835.54
16708.0,46,2,6141.21
16709.0,85,5,11827.5
16710.0,20,10,21167.72
16711.0,4,4,7942.64
16712.0,10,11,19699.36
16713.0,19,15,50259.61
16714.0,243,3,8932.6
16715.0,79,2,6922.1
16716.0,267,2,2153.52
16717.0,24,7,23386.69
16718.0,370,1,4872.2699999999995
16719.0,15,7,12921.64
16720.0,27,2,1711.1000000000001
16721.0,263,1,2062.69
16722.0,18,13,49517.84
16723.0,92,2,4656.55
16724.0,361,1,13.27
16725.0,303,6,3714.1
16726.0,27,5,11430.31
16727.0,365,1,2093.68
16728.0,47,4,8019.66
16729.0,5,23,78722.12
16730.0,53,3,10949.25
16732.0,32,1,3867.97
16734.0,53,3,4213.02
16735.0,79,5,17934.739999999998
16737.0,54,1,3381.12
16738.0,242,2,9114.55
16739.0,177,1,2093.95
16742.0,354,1,708.55
16743.0,30,7,23266.12
16744.0,12,7,8373.789999999999
16745.0,87,17,73016.24
16746.0,5,18,45478.83
16747.0,38,2,6770.18
16748.0,18,5,6830.34
16750.0,45,5,2820.49
16751.0,31,1,11306.14
16752.0,373,1,766.16
16753.0,59,1,1918.93
16754.0,373,1,45914.399999999994
16755.0,115,3,12243.99
16756.0,102,2,6678.85
16757.0,319,1,939.54
16758.0,66,1,2336.02
16759.0,8,4,5102.85
16761.0,97,1,3819.9199999999996
16762.0,20,3,7335.45
16763.0,199,1,3896.33
16764.0,4,13,13261.43
16765.0,295,1,75.84
16766.0,274,2,6668.08
16767.0,31,11,48255.86
16768.0,48,3,2498.81
16769.0,261,1,1240.51
16770.0,58,5,5544.75
16771.0,34,5,17159.84
16772.0,143,1,16086.039999999999
16773.0,58,1,1928.58
16774.0,68,4,3977.94
16775.0,11,11,6005.15
16776.0,61,1,3083.14
16777.0,81,2,816.28
16778.0,75,2,2240.2799999999997
16779.0,3,22,60182.93
16780.0,101,3,4869.92
16781.0,373,1,1477.12
16782.0,11,13,8334.77
16784.0,20,1,356.24
16788.0,124,3,10424.22
16789.0,9,1,198.08
16790.0,4,6,9359.23
16791.0,30,7,9370.21
16792.0,283,2,564.08
16793.0,58,1,1746.28
16794.0,2,10,9013.38
16795.0,366,1,2874.67
16796.0,90,1,2219.64
16797.0,52,1,5846.3
16800.0,12,1,3368.55
16801.0,164,5,8044.3
16803.0,19,2,2950.17
16804.0,24,3,3006.4700000000003
16805.0,151,3,6011.6
16806.0,104,4,4658.88
16807.0,143,3,7826.0199999999995
16808.0,100,3,2582.79
16809.0,24,6,12002.79
16810.0,159,2,3108.14
16811.0,5,4,5234.63
16812.0,361,1,1321.44
16813.0,9,10,15480.35
16814.0,15,21,34505.799999999996
16816.0,104,4,3235.77
16817.0,3,9,9354.49
16818.0,11,11,25298.02
16820.0,96,1,3595.37
16821.0,333,1,13693.18
16823.0,228,1,1761.03
16824.0,16,2,2317.08
16825.0,39,2,6595.68
16826.0,52,2,6533.0199999999995
16827.0,15,1,7901.400000000001
16828.0,15,2,724.15
16829.0,157,1,1216.76
16830.0,39,1,2977.88
16832.0,185,3,476.9
16833.0,2,5,4527.54
16834.0,213,2,4130.24
16835.0,129,2,562.9
16836.0,40,2,1949.5
16837.0,24,13,47741.26
16838.0,102,3,8364.3
16839.0,9,34,100974.75
16841.0,37,6,24977.26
16842.0,101,3,8034.099999999999
16843.0,43,16,108933.74
16844.0,18,1,18559.23
16846.0,51,1,1603.3
16847.0,44,1,997.68
16848.0,53,1,2029.94
16849.0,187,1,465.89
16850.0,334,1,2892.75
16851.0,5,3,2779.46
16852.0,11,2,669.4
16855.0,24,2,2017.35
16856.0,15,2,1432.41
16858.0,369,1,1317.56
16859.0,145,2,9217.8
16861.0,60,2,1612.88
16863.0,32,2,4707.46
16864.0,372,1,1172.04
16865.0,142,3,1469.62
16866.0,141,4,1322.56
16869.0,23,4,6729.27
16871.0,23,6,15485.21
16872.0,78,3,6848.81
16873.0,5,6,39748.71
16874.0,159,1,564.16
16875.0,68,5,12196.65
16877.0,13,6,5201.01
16878.0,85,1,136.59
16880.0,31,7,9145.21
16881.0,67,1,6594.0
16882.0,67,3,5068.5
16883.0,45,3,1578.58
16884.0,38,2,3702.35
16885.0,16,3,1851.24
16887.0,36,1,1803.05
16889.0,195,3,10740.289999999999
16891.0,2,6,3538.61
16892.0,2,5,2268.09
16893.0,367,1,772.76
16895.0,65,1,1233.75
16896.0,65,1,927.8
16897.0,300,2,1045.19
16898.0,27,3,4755.11
16899.0,8,7,12279.59
16900.0,17,3,8961.65
16902.0,117,1,8196.5
16903.0,30,1,2962.56
16904.0,5,15,22395.27
16905.0,6,7,16605.09
16906.0,82,4,3443.87
16907.0,30,5,4060.25
16909.0,9,2,5041.69
16910.0,5,8,9256.83
16912.0,29,11,12505.13
16913.0,291,1,956.81
16914.0,37,1,1103.97
16915.0,10,6,1707.16
16916.0,24,3,5307.44
16917.0,277,1,2779.7599999999998
16918.0,33,7,11064.66
16919.0,157,11,17119.73
16921.0,62,1,1895.8400000000001
16923.0,13,19,38918.36
16924.0,22,3,5571.29
16925.0,186,1,3688.94
16926.0,372,1,594.74
16927.0,116,3,10734.36
16928.0,81,17,24567.839999999997
16929.0,4,7,8767.08
16930.0,27,4,3906.35
16931.0,6,21,34339.07
16932.0,52,2,984.65
16933.0,2,3,11189.86
16934.0,55,2,5064.01
16936.0,26,1,1993.49
16937.0,122,1,5.97
16938.0,9,4,27501.48
16940.0,53,3,24117.14
16942.0,13,9,8497.64
16943.0,212,3,2323.34
16945.0,22,20,25520.27
16947.0,236,1,3614.8799999999997
16948.0,139,3,16990.48
16949.0,4,7,16665.45
16950.0,57,3,7807.67
16951.0,135,3,14818.88
16952.0,110,2,1077.56
16953.0,31,1,61.900000000000006
16954.0,1,9,11507.91
16955.0,185,4,3257.81
16956.0,18,1,686.34
16957.0,240,2,2190.0
16959.0,88,1,622.49
16960.0,39,3,3488.29
16961.0,117,1,1521.1399999999999
16963.0,188,1,471.94
16965.0,227,1,2687.9500000000003
16966.0,9,7,19152.739999999998
16967.0,190,1,3740.2799999999997
16968.0,5,2,2651.19
16969.0,40,3,9004.67
16971.0,39,2,4336.7
16974.0,101,1,5479.33
16975.0,320,1,13392.34
16976.0,267,2,2236.2200000000003
16978.0,78,1,2035.71
16979.0,4,6,10287.81
16980.0,256,2,9067.08
16982.0,61,1,2199.26
16983.0,4,8,25193.99
16984.0,89,2,29254.98
16985.0,18,10,24316.49
16986.0,30,2,6287.6
16987.0,4,7,5260.91
16988.0,6,1,259.72
16989.0,8,7,13447.789999999999
16990.0,219,1,604.0
16992.0,11,5,9852.92
16995.0,331,1,11485.9
16996.0,31,7,6622.59
16997.0,289,3,2206.8
16998.0,150,4,1081.3400000000001
16999.0,24,2,2843.8
17001.0,1,11,21680.74
17002.0,86,3,8366.98
17004.0,47,2,8890.29
17006.0,5,4,2983.04
17007.0,51,8,8027.09
17008.0,228,1,997.64
17010.0,19,1,1409.72
17011.0,31,1,2184.04
17013.0,212,1,8718.779999999999
17014.0,9,3,2359.41
17015.0,29,3,22193.09
17017.0,3,21,71541.05
17018.0,41,2,2747.2000000000003
17019.0,12,4,8770.53
17022.0,32,1,1118.02
17024.0,46,4,1389.4099999999999
17025.0,61,3,2775.57
17026.0,186,2,1152.76
17027.0,79,7,9377.24
17029.0,111,2,2416.0
17030.0,64,1,1536.3
17031.0,12,2,1696.15
17033.0,87,4,8762.539999999999
17034.0,17,3,3835.81
17035.0,246,2,2791.4
17037.0,88,1,7776.94
17038.0,31,2,11033.83
17040.0,138,1,2315.88
17041.0,27,3,10378.02
17042.0,3,5,10745.62
17043.0,33,4,12006.96
17044.0,26,1,6139.68
17045.0,114,4,1710.44
17046.0,158,2,8954.08
17047.0,86,3,6407.12
17048.0,118,3,5609.93
17049.0,3,9,29252.41
17050.0,97,6,19851.22
17051.0,195,1,2073.2799999999997
17052.0,29,2,21989.579999999998
17053.0,131,1,1761.3400000000001
17054.0,29,6,13544.14
17058.0,82,3,7277.09
17059.0,30,5,20369.99
17060.0,267,1,2454.72
17061.0,58,12,26514.03
17062.0,314,4,4830.22
17063.0,22,7,8041.7300000000005
17064.0,59,4,4278.59
17068.0,13,22,23329.61
17069.0,29,9,16518.63
17070.0,115,1,1641.1
17071.0,29,9,14394.3
17073.0,18,4,9187.94
17074.0,38,1,11825.83
17075.0,18,4,3699.63
17076.0,37,3,3885.92
17078.0,23,3,26425.94
17079.0,79,1,367.68
17080.0,23,2,1996.46
17081.0,26,2,1096.87
17082.0,34,2,12430.12
17083.0,110,3,9290.779999999999
17084.0,36,2,21102.899999999998
17085.0,124,5,9661.289999999999
17086.0,8,7,17903.75
17088.0,29,6,10485.44
17089.0,298,1,4844.64
17090.0,5,9,17018.68
17091.0,3,9,17273.64
17092.0,51,5,13917.48
17094.0,185,2,2536.13
17095.0,23,4,8952.79
17096.0,16,4,3916.75
17097.0,3,8,4469.7
17099.0,51,1,97.56
17100.0,19,3,9264.75
17101.0,11,4,8454.289999999999
17102.0,262,1,46.64
17105.0,160,2,7671.63
17107.0,34,6,54302.23
17108.0,185,1,5886.389999999999
17109.0,30,6,6943.72
17110.0,166,1,679.86
17111.0,48,1,3301.06
17114.0,6,8,2812.31
17115.0,9,3,3440.03
17116.0,339,1,18.06
17117.0,289,1,816.04
17118.0,318,1,1500.84
17119.0,4,2,3844.79
17120.0,234,1,1306.1599999999999
17122.0,120,1,961.64
17123.0,162,2,6449.43
17124.0,186,1,1638.77
17125.0,51,1,3248.04
17126.0,153,5,9057.43
17127.0,319,2,51.5
17128.0,335,1,939.8999999999999
17131.0,6,5,10051.13
17133.0,16,8,32885.99
17134.0,107,2,1481.07
17135.0,17,8,13136.19
17138.0,276,1,1681.3899999999999
17139.0,16,12,52971.44
17140.0,248,1,3572.2
17142.0,240,1,1423.72
17144.0,2,2,5025.54
17146.0,85,4,3208.2799999999997
17147.0,23,4,10796.789999999999
17148.0,52,1,848.98
17149.0,71,2,4286.04
17150.0,193,1,8077.12
17152.0,195,3,7032.339999999999
17153.0,25,1,1037.41
17154.0,76,1,5359.82
17155.0,18,2,2738.39
17157.0,8,2,1644.16
17158.0,33,3,9272.689999999999
17159.0,22,3,12358.18
17160.0,32,6,27524.79
17162.0,29,11,11913.9
17163.0,22,2,977.04
17164.0,33,7,17850.44
17165.0,285,1,1187.58
17166.0,39,3,1258.23
17167.0,211,1,4971.96
17169.0,58,2,6247.66
17171.0,290,1,2126.79
17172.0,79,2,6681.55
17173.0,6,8,11164.17
17174.0,218,1,359.32
17175.0,45,4,10355.11
17176.0,32,2,19995.95
17177.0,228,2,18877.47
17179.0,92,4,6390.68
17180.0,57,4,7816.16
17181.0,58,2,2715.8500000000004
17183.0,8,6,15203.13
17185.0,109,1,54.94
17186.0,47,2,2198.0
17187.0,227,1,1684.93
17188.0,12,7,15261.47
17189.0,107,2,2714.47
17190.0,50,3,2068.3
17191.0,29,7,14077.279999999999
17193.0,36,7,14595.02
17194.0,361,1,1380.61
17197.0,30,1,2995.94
17198.0,24,3,4273.43
17201.0,54,1,3059.14
17203.0,36,6,32786.119999999995
17204.0,176,5,8620.11
17205.0,54,2,9472.33
17206.0,54,1,988.16
17210.0,239,1,1537.4099999999999
17211.0,27,8,16226.96
17212.0,239,2,2462.02
17213.0,41,8,15703.05
17214.0,61,6,3924.5
17217.0,235,1,362.32
17218.0,5,10,10829.63
17219.0,32,1,1023.12
17220.0,25,14,22602.78
17221.0,8,2,2330.17
